"Matrix_Index_A","Matrix_Index_B","Region_A","Region_B","Connectivity_A","Connectivity_B","Difference","Effect_Size","Abs_Effect_Size","Bayesian_P_Value","Comparison","Effect_Category","Significance_Category","Combined_Category","index.x","RegionA_Area","RegionA_Side","RegionA_Name","color.x","ctxlabel.x","RSNsID.x","RSNsID17.x","X.x","Y.x","Z.x","RegionA_RSN","RegionA_RSNName","R.x","G.x","B.x","index.y","RegionB_Area","RegionB_Side","RegionB_Name","color.y","ctxlabel.y","RSNsID.y","RSNsID17.y","X.y","Y.y","Z.y","RegionB_RSN","RegionB_RSNName","R.y","G.y","B.y","Connection_Name","Network_Pair","Brain_Regions","Direction"
1,46,1,54,0.240190685150876,0.256588616847043,0.0163979316961676,0.151559807921399,0.151559807921399,0.825,"S1_vs_S2","Negligible","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-lateralorbitofrontal ↔ lh-rostralanteriorcingulate","LS - DMN","lateral orbitofrontal - rostral anterior cingulate","Increased"
2,46,2,54,0.101742086813172,0.102758931376316,0.0010168445631433,0.00939830519674228,0.00939830519674228,0.918,"S1_vs_S2","Negligible","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-parsorbitalis ↔ lh-rostralanteriorcingulate","DMN - DMN","pars orbitalis - rostral anterior cingulate","Increased"
3,46,3,54,0.116896508704501,0.135030022657946,0.0181335139534445,0.167601130596633,0.167601130596633,0.788,"S1_vs_S2","Negligible","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-frontalpole ↔ lh-rostralanteriorcingulate","LS - DMN","frontal pole - rostral anterior cingulate","Increased"
4,46,4,54,0.323567834605321,0.33767651284225,0.0141086782369291,0.130401114191343,0.130401114191343,0.876,"S1_vs_S2","Negligible","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-medialorbitofrontal ↔ lh-rostralanteriorcingulate","LS - DMN","medial orbitofrontal - rostral anterior cingulate","Increased"
5,46,5,54,0.0683138676477831,0.0429900622908115,-0.0253238053569717,-0.234058242640352,0.234058242640352,0.674,"S1_vs_S2","Small","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-parstriangularis ↔ lh-rostralanteriorcingulate","FP - DMN","pars triangularis - rostral anterior cingulate","Decreased"
6,46,6,54,0.0339054209619487,0.00319034440020981,-0.0307150765617389,-0.283887699390538,0.283887699390538,0.521,"S1_vs_S2","Small","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-parsopercularis ↔ lh-rostralanteriorcingulate","FP - DMN","pars opercularis - rostral anterior cingulate","Decreased"
7,46,7,54,0.0807110806618003,0.0603119987722878,-0.0203990818895124,-0.188540908099401,0.188540908099401,0.886,"S1_vs_S2","Negligible","Not Significant","Neither",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-rostralmiddlefrontal ↔ lh-rostralanteriorcingulate","FP - DMN","rostral middle frontal - rostral anterior cingulate","Decreased"
8,46,8,54,0.079767493096028,0.0665024023525009,-0.0132650907435271,-0.12260415779258,0.12260415779258,0.966,"S1_vs_S2","Negligible","Not Significant","Neither",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-superiorfrontal ↔ lh-rostralanteriorcingulate","DMN - DMN","superior frontal - rostral anterior cingulate","Decreased"
9,46,9,54,-0.00813880297523984,-0.024930806470474,-0.0167920034952342,-0.155202062766729,0.155202062766729,0.92,"S1_vs_S2","Negligible","Not Significant","Neither",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-caudalmiddlefrontal ↔ lh-rostralanteriorcingulate","FP - DMN","caudal middle frontal - rostral anterior cingulate","Decreased"
10,46,10,54,-0.0300050754700946,-0.0780225901879325,-0.0480175147178378,-0.443807514407398,0.443807514407398,0.46,"S1_vs_S2","Small","Not Significant","Neither",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-precentral ↔ lh-rostralanteriorcingulate","SM - DMN","precentral - rostral anterior cingulate","Decreased"
11,46,11,54,-0.039924129212503,-0.0564291691269906,-0.0165050399144876,-0.152549768197863,0.152549768197863,0.666,"S1_vs_S2","Negligible","Not Significant","Neither",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-paracentral ↔ lh-rostralanteriorcingulate","SM - DMN","paracentral - rostral anterior cingulate","Decreased"
12,46,12,54,0.258326973992782,0.253011543468709,-0.00531543052407302,-0.0491284903593254,0.0491284903593254,0.989,"S1_vs_S2","Negligible","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-rostralanteriorcingulate ↔ lh-rostralanteriorcingulate","DMN - DMN","rostral anterior cingulate - rostral anterior cingulate","Decreased"
13,46,13,54,0.112859300541475,0.0649863831516458,-0.0478729173898294,-0.442471056635469,0.442471056635469,0.425,"S1_vs_S2","Small","Not Significant","Neither",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-caudalanteriorcingulate ↔ lh-rostralanteriorcingulate","VA - DMN","caudal anterior cingulate - rostral anterior cingulate","Decreased"
14,46,14,54,0.0372071321856699,-0.0321374397775759,-0.0693445719632458,-0.640925343627174,0.640925343627174,0.316,"S1_vs_S2","Medium","Not Significant","Neither",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-posteriorcingulate ↔ lh-rostralanteriorcingulate","SM - DMN","posterior cingulate - rostral anterior cingulate","Decreased"
15,46,15,54,0.038102657868269,-0.0093615720955787,-0.0474642299638477,-0.438693715143301,0.438693715143301,0.528,"S1_vs_S2","Small","Not Significant","Neither",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-isthmuscingulate ↔ lh-rostralanteriorcingulate","DMN - DMN","isthmus cingulate - rostral anterior cingulate","Decreased"
16,46,16,54,-0.0355936995284387,-0.0638550305575055,-0.0282613310290668,-0.261208668369407,0.261208668369407,0.776,"S1_vs_S2","Small","Not Significant","Neither",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-postcentral ↔ lh-rostralanteriorcingulate","SM - DMN","postcentral - rostral anterior cingulate","Decreased"
17,46,17,54,-0.0403645305596238,-0.0892389975767425,-0.0488744670171187,-0.451727996592793,0.451727996592793,0.584,"S1_vs_S2","Small","Not Significant","Neither",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-supramarginal ↔ lh-rostralanteriorcingulate","VA - DMN","supramarginal - rostral anterior cingulate","Decreased"
18,46,18,54,-0.139475262073072,-0.12408589300144,0.0153893690716321,0.142238049514085,0.142238049514085,0.949,"S1_vs_S2","Negligible","Not Significant","Neither",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-superiorparietal ↔ lh-rostralanteriorcingulate","DA - DMN","superior parietal - rostral anterior cingulate","Increased"
19,46,19,54,-0.0324019085842326,-0.0477892729299582,-0.0153873643457256,-0.14221952059965,0.14221952059965,0.896,"S1_vs_S2","Negligible","Not Significant","Neither",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-inferiorparietal ↔ lh-rostralanteriorcingulate","DMN - DMN","inferior parietal - rostral anterior cingulate","Decreased"
20,46,20,54,-0.067395303116841,-0.0914818662409078,-0.0240865631240668,-0.222622886118216,0.222622886118216,0.718,"S1_vs_S2","Small","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-precuneus ↔ lh-rostralanteriorcingulate","DMN - DMN","precuneus - rostral anterior cingulate","Decreased"
21,46,21,54,-0.089896907687322,-0.0726935490037318,0.0172033586835902,0.159004061365692,0.159004061365692,0.777,"S1_vs_S2","Negligible","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-cuneus ↔ lh-rostralanteriorcingulate","VIS - DMN","cuneus - rostral anterior cingulate","Increased"
22,46,22,54,-0.121592595980098,-0.0900373579701748,0.0315552380099233,0.291652990164347,0.291652990164347,0.649,"S1_vs_S2","Small","Not Significant","Neither",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-pericalcarine ↔ lh-rostralanteriorcingulate","VIS - DMN","pericalcarine - rostral anterior cingulate","Increased"
23,46,23,54,-0.179176848457969,-0.124180672891692,0.0549961755662771,0.508308606211875,0.508308606211875,0.476,"S1_vs_S2","Medium","Not Significant","Neither",22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-lateraloccipital ↔ lh-rostralanteriorcingulate","VIS - DMN","lateral occipital - rostral anterior cingulate","Increased"
24,46,24,54,-0.138182743180104,-0.0897433673905374,0.0484393757895668,0.447706614866251,0.447706614866251,0.53,"S1_vs_S2","Small","Not Significant","Neither",23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-lingual ↔ lh-rostralanteriorcingulate","VIS - DMN","lingual - rostral anterior cingulate","Increased"
25,46,25,54,-0.186143011816405,-0.127431920907202,0.0587110909092031,0.542644147196578,0.542644147196578,0.505,"S1_vs_S2","Medium","Not Significant","Neither",24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-fusiform ↔ lh-rostralanteriorcingulate","VIS - DMN","fusiform - rostral anterior cingulate","Increased"
26,46,26,54,-0.0902627646598095,-0.0383211190718815,0.051941645587928,0.480076754452367,0.480076754452367,0.294,"S1_vs_S2","Small","Not Significant","Neither",25,"parahippocampal","medial","rh-parahippocampal","#14dc3c","cortical",8,18,164.83,105.64,117.48,"Subcortical","SUB",255,255,0,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-parahippocampal ↔ lh-rostralanteriorcingulate","SUB - DMN","parahippocampal - rostral anterior cingulate","Increased"
27,46,27,54,-0.0931084293550079,-0.0463925682974553,0.0467158610575526,0.431776827709324,0.431776827709324,0.333,"S1_vs_S2","Small","Not Significant","Neither",26,"entorhinal","medial","rh-entorhinal","#dc140a","cortical",5,9,180.57,104.94,144.98,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-entorhinal ↔ lh-rostralanteriorcingulate","LS - DMN","entorhinal - rostral anterior cingulate","Increased"
28,46,28,54,-0.0535343440388153,-0.0366020168579354,0.0169323271808798,0.156499020897629,0.156499020897629,0.763,"S1_vs_S2","Negligible","Not Significant","Neither",27,"temporal pole","medial","rh-temporalpole","#464646","cortical",5,9,182.93,97.984,162.88,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-temporalpole ↔ lh-rostralanteriorcingulate","LS - DMN","temporal pole - rostral anterior cingulate","Increased"
29,46,29,54,-0.119494274090408,-0.103542718433498,0.01595155565691,0.147434124998448,0.147434124998448,0.829,"S1_vs_S2","Negligible","Not Significant","Neither",28,"inferior temporal","lateral","rh-inferiortemporal","#b42878","cortical",5,9,174.27,78.611,116.28,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-inferiortemporal ↔ lh-rostralanteriorcingulate","LS - DMN","inferior temporal - rostral anterior cingulate","Increased"
30,46,30,54,-0.0445484572889622,-0.0701369705544745,-0.0255885132655123,-0.236504836547258,0.236504836547258,0.611,"S1_vs_S2","Small","Not Significant","Neither",29,"middle temporal","lateral","rh-middletemporal","#a06432","cortical",7,17,162.96,70.445,121.55,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-middletemporal ↔ lh-rostralanteriorcingulate","DMN - DMN","middle temporal - rostral anterior cingulate","Decreased"
31,46,31,54,-0.0195961198308036,-0.0479839766047739,-0.0283878567739703,-0.262378097413874,0.262378097413874,0.814,"S1_vs_S2","Small","Not Significant","Neither",30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-bankssts ↔ lh-rostralanteriorcingulate","DMN - DMN","bankssts - rostral anterior cingulate","Decreased"
32,46,32,54,0.023019846425911,-0.0357657959043292,-0.0587856423302402,-0.543333197453769,0.543333197453769,0.89,"S1_vs_S2","Medium","Not Significant","Neither",31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-superiortemporal ↔ lh-rostralanteriorcingulate","SM - DMN","superior temporal - rostral anterior cingulate","Decreased"
33,46,33,54,0.0430615919121254,-0.00456778799489283,-0.0476293799070182,-0.440220132872618,0.440220132872618,0.896,"S1_vs_S2","Small","Not Significant","Neither",32,"transverse temporal","lateral","rh-transversetemporal","#9696c8","cortical",2,4,139.57,83.421,129.01,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-transversetemporal ↔ lh-rostralanteriorcingulate","SM - DMN","transverse temporal - rostral anterior cingulate","Decreased"
34,46,34,54,0.114427640363829,0.0516141285729871,-0.062813511790842,-0.580561253594774,0.580561253594774,0.955,"S1_vs_S2","Medium","Not Significant","Neither",33,"insula","lateral","rh-insula","#ffc020","cortical",4,7,150.06,91.251,149.93,"Ventral Attention","VA",196,58,250,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"rh-insula ↔ lh-rostralanteriorcingulate","VA - DMN","insula - rostral anterior cingulate","Decreased"
35,46,43,54,0.242080270458738,0.260360960927522,0.0182806904687846,0.16896142681013,0.16896142681013,0.818,"S1_vs_S2","Negligible","Not Significant","Neither",49,"lateral orbitofrontal","medial","lh-lateralorbitofrontal","#ccb68e","cortical",5,10,164.95,153.66,177.57,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-lateralorbitofrontal ↔ lh-rostralanteriorcingulate","LS - DMN","lateral orbitofrontal - rostral anterior cingulate","Increased"
36,46,44,54,0.0785745268122124,0.118226592110668,0.039652065298456,0.366488866502919,0.366488866502919,0.503,"S1_vs_S2","Small","Not Significant","Neither",50,"pars orbitalis","lateral","lh-parsorbitalis","#146432","cortical",7,17,160.51,173.78,180.04,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-parsorbitalis ↔ lh-rostralanteriorcingulate","DMN - DMN","pars orbitalis - rostral anterior cingulate","Increased"
37,46,45,54,0.0946184915060047,0.127309430868659,0.0326909393626545,0.302149843186136,0.302149843186136,0.677,"S1_vs_S2","Small","Not Significant","Neither",51,"frontal pole","medial","lh-frontalpole","#640064","cortical",5,10,156.03,135.72,212.15,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-frontalpole ↔ lh-rostralanteriorcingulate","LS - DMN","frontal pole - rostral anterior cingulate","Increased"
38,46,46,54,0.293209143048173,0.312742181985376,0.0195330389372024,0.18053640448664,0.18053640448664,0.843,"S1_vs_S2","Negligible","Not Significant","Neither",52,"medial orbitofrontal","medial","lh-medialorbitofrontal","#c8234b","cortical",5,10,163.12,136.09,179.07,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-medialorbitofrontal ↔ lh-rostralanteriorcingulate","LS - DMN","medial orbitofrontal - rostral anterior cingulate","Increased"
39,46,47,54,0.0425094647570223,0.0564516870610974,0.0139422223040751,0.128862625699125,0.128862625699125,0.73,"S1_vs_S2","Negligible","Not Significant","Neither",53,"pars triangularis","lateral","lh-parstriangularis","#dc3c14","cortical",7,17,144.78,177.58,176.98,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-parstriangularis ↔ lh-rostralanteriorcingulate","DMN - DMN","pars triangularis - rostral anterior cingulate","Increased"
40,46,48,54,0.0253460293114256,0.0347146799477459,0.00936865063632027,0.0865908528729414,0.0865908528729414,0.799,"S1_vs_S2","Negligible","Not Significant","Neither",54,"pars opercularis","lateral","lh-parsopercularis","#dcb48c","cortical",4,17,130.73,180.01,161.75,"Ventral Attention","VA",196,58,250,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-parsopercularis ↔ lh-rostralanteriorcingulate","VA - DMN","pars opercularis - rostral anterior cingulate","Increased"
41,46,49,54,0.0835401196343641,0.099075701198091,0.0155355815637269,0.143589435629614,0.143589435629614,0.886,"S1_vs_S2","Negligible","Not Significant","Neither",55,"rostral middle frontal","lateral","lh-rostralmiddlefrontal","#4b327d","cortical",6,8,132.2,162.86,192.97,"Frontoparietal","FP",230,148,34,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-rostralmiddlefrontal ↔ lh-rostralanteriorcingulate","FP - DMN","rostral middle frontal - rostral anterior cingulate","Increased"
42,46,50,54,0.071061526948795,0.0739835303796532,0.00292200343085816,0.0270069595929609,0.0270069595929609,0.963,"S1_vs_S2","Negligible","Not Significant","Neither",56,"superior frontal","medial","lh-superiorfrontal","#14dca0","cortical",7,17,103.54,139.77,174.04,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-superiorfrontal ↔ lh-rostralanteriorcingulate","DMN - DMN","superior frontal - rostral anterior cingulate","Increased"
43,46,51,54,-0.0186709970492961,-0.00852750461048672,0.0101434924388093,0.09375241915646,0.09375241915646,0.989,"S1_vs_S2","Negligible","Not Significant","Neither",57,"caudal middle frontal","lateral","lh-caudalmiddlefrontal","#641900","cortical",7,13,100.4,164.13,160.9,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-caudalmiddlefrontal ↔ lh-rostralanteriorcingulate","DMN - DMN","caudal middle frontal - rostral anterior cingulate","Increased"
44,46,52,54,-0.040236612035436,-0.0515161145310524,-0.0112795024956164,-0.104252125411896,0.104252125411896,0.802,"S1_vs_S2","Negligible","Not Significant","Neither",58,"precentral","medial","lh-precentral","#3c14dc","cortical",2,3,102.3,169.93,138.64,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-precentral ↔ lh-rostralanteriorcingulate","SM - DMN","precentral - rostral anterior cingulate","Decreased"
45,46,53,54,-0.0353739981315984,-0.0517990702812068,-0.0164250721496084,-0.151810656747129,0.151810656747129,0.636,"S1_vs_S2","Negligible","Not Significant","Neither",59,"paracentral","medial","lh-paracentral","#3cdc3c","cortical",2,3,84.394,136.23,120.12,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-paracentral ↔ lh-rostralanteriorcingulate","SM - DMN","paracentral - rostral anterior cingulate","Decreased"
1,47,1,55,0.0617030302865078,0.0434234366995423,-0.0182795935869655,-0.168951288751204,0.168951288751204,0.798,"S1_vs_S2","Negligible","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-lateralorbitofrontal ↔ lh-caudalanteriorcingulate","LS - VA","lateral orbitofrontal - caudal anterior cingulate","Decreased"
2,47,2,55,0.0441544837105038,0.0743087077371336,0.0301542240266298,0.278703954021406,0.278703954021406,0.602,"S1_vs_S2","Small","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-parsorbitalis ↔ lh-caudalanteriorcingulate","DMN - VA","pars orbitalis - caudal anterior cingulate","Increased"
3,47,3,55,-0.0138915205835458,0.0204141324331025,0.0343056530166483,0.317074023612168,0.317074023612168,0.834,"S1_vs_S2","Small","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-frontalpole ↔ lh-caudalanteriorcingulate","LS - VA","frontal pole - caudal anterior cingulate","Increased"
4,47,4,55,0.0381809060883102,0.0483350031634164,0.0101540970751063,0.0938504337518382,0.0938504337518382,0.835,"S1_vs_S2","Negligible","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-medialorbitofrontal ↔ lh-caudalanteriorcingulate","LS - VA","medial orbitofrontal - caudal anterior cingulate","Increased"
