"Matrix_Index_A","Matrix_Index_B","Region_A","Region_B","Connectivity_A","Connectivity_B","Difference","Effect_Size","Abs_Effect_Size","Bayesian_P_Value","Comparison","Effect_Category","Significance_Category","Combined_Category","index.x","RegionA_Area","RegionA_Side","RegionA_Name","color.x","ctxlabel.x","RSNsID.x","RSNsID17.x","X.x","Y.x","Z.x","RegionA_RSN","RegionA_RSNName","R.x","G.x","B.x","index.y","RegionB_Area","RegionB_Side","RegionB_Name","color.y","ctxlabel.y","RSNsID.y","RSNsID17.y","X.y","Y.y","Z.y","RegionB_RSN","RegionB_RSNName","R.y","G.y","B.y","Connection_Name","Network_Pair","Brain_Regions","Direction"
37,46,45,54,0.117288376500779,0.127309430868659,0.0100210543678802,0.115814279410298,0.115814279410298,0.904,"S3_vs_S2","Negligible","Not Significant","Neither",51,"frontal pole","medial","lh-frontalpole","#640064","cortical",5,10,156.03,135.72,212.15,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-frontalpole ↔ lh-rostralanteriorcingulate","LS - DMN","frontal pole - rostral anterior cingulate","Increased"
38,46,46,54,0.211185810081953,0.312742181985376,0.101556371903423,1.17369665902802,1.17369665902802,0.299,"S3_vs_S2","Large","Not Significant","Large Effect Only",52,"medial orbitofrontal","medial","lh-medialorbitofrontal","#c8234b","cortical",5,10,163.12,136.09,179.07,"Limbic","LS",220,248,164,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-medialorbitofrontal ↔ lh-rostralanteriorcingulate","LS - DMN","medial orbitofrontal - rostral anterior cingulate","Increased"
39,46,47,54,0.0503981606691075,0.0564516870610974,0.00605352639198999,0.0699611808540504,0.0699611808540504,0.89,"S3_vs_S2","Negligible","Not Significant","Neither",53,"pars triangularis","lateral","lh-parstriangularis","#dc3c14","cortical",7,17,144.78,177.58,176.98,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-parstriangularis ↔ lh-rostralanteriorcingulate","DMN - DMN","pars triangularis - rostral anterior cingulate","Increased"
40,46,48,54,0.0335770434094874,0.0347146799477459,0.0011376365382585,0.0131477737843173,0.0131477737843173,0.994,"S3_vs_S2","Negligible","Not Significant","Neither",54,"pars opercularis","lateral","lh-parsopercularis","#dcb48c","cortical",4,17,130.73,180.01,161.75,"Ventral Attention","VA",196,58,250,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-parsopercularis ↔ lh-rostralanteriorcingulate","VA - DMN","pars opercularis - rostral anterior cingulate","Increased"
41,46,49,54,0.0908891701005355,0.099075701198091,0.00818653109755552,0.0946125193145663,0.0946125193145663,0.937,"S3_vs_S2","Negligible","Not Significant","Neither",55,"rostral middle frontal","lateral","lh-rostralmiddlefrontal","#4b327d","cortical",6,8,132.2,162.86,192.97,"Frontoparietal","FP",230,148,34,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-rostralmiddlefrontal ↔ lh-rostralanteriorcingulate","FP - DMN","rostral middle frontal - rostral anterior cingulate","Increased"
42,46,50,54,0.0845116398508279,0.0739835303796532,-0.0105281094711747,-0.121674363514581,0.121674363514581,0.806,"S3_vs_S2","Negligible","Not Significant","Neither",56,"superior frontal","medial","lh-superiorfrontal","#14dca0","cortical",7,17,103.54,139.77,174.04,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-superiorfrontal ↔ lh-rostralanteriorcingulate","DMN - DMN","superior frontal - rostral anterior cingulate","Decreased"
43,46,51,54,0.0378875252687734,-0.00852750461048672,-0.0464150298792601,-0.536422919378996,0.536422919378996,0.312,"S3_vs_S2","Medium","Not Significant","Neither",57,"caudal middle frontal","lateral","lh-caudalmiddlefrontal","#641900","cortical",7,13,100.4,164.13,160.9,"Default","DMN",205,62,78,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-caudalmiddlefrontal ↔ lh-rostralanteriorcingulate","DMN - DMN","caudal middle frontal - rostral anterior cingulate","Decreased"
44,46,52,54,-0.0380277220898497,-0.0515161145310524,-0.0134883924412027,-0.155886635640681,0.155886635640681,0.687,"S3_vs_S2","Negligible","Not Significant","Neither",58,"precentral","medial","lh-precentral","#3c14dc","cortical",2,3,102.3,169.93,138.64,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-precentral ↔ lh-rostralanteriorcingulate","SM - DMN","precentral - rostral anterior cingulate","Decreased"
45,46,53,54,-0.0260076512879503,-0.0517990702812068,-0.0257914189932565,-0.298073884844607,0.298073884844607,0.38,"S3_vs_S2","Small","Not Significant","Neither",59,"paracentral","medial","lh-paracentral","#3cdc3c","cortical",2,3,84.394,136.23,120.12,"Somatomotor","SM",70,130,180,60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,"lh-paracentral ↔ lh-rostralanteriorcingulate","SM - DMN","paracentral - rostral anterior cingulate","Decreased"
1,47,1,55,0.0236702921620089,0.0434234366995423,0.0197531445375334,0.228288972070093,0.228288972070093,0.524,"S3_vs_S2","Small","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-lateralorbitofrontal ↔ lh-caudalanteriorcingulate","LS - VA","lateral orbitofrontal - caudal anterior cingulate","Increased"
2,47,2,55,0.0583448060397277,0.0743087077371336,0.0159639016974059,0.184496331801959,0.184496331801959,0.546,"S3_vs_S2","Negligible","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-parsorbitalis ↔ lh-caudalanteriorcingulate","DMN - VA","pars orbitalis - caudal anterior cingulate","Increased"
3,47,3,55,0.00681142921792076,0.0204141324331025,0.0136027032151817,0.157207736138813,0.157207736138813,0.554,"S3_vs_S2","Negligible","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-frontalpole ↔ lh-caudalanteriorcingulate","LS - VA","frontal pole - caudal anterior cingulate","Increased"
4,47,4,55,0.02060007737437,0.0483350031634164,0.0277349257890465,0.320535177920202,0.320535177920202,0.525,"S3_vs_S2","Small","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-medialorbitofrontal ↔ lh-caudalanteriorcingulate","LS - VA","medial orbitofrontal - caudal anterior cingulate","Increased"
5,47,5,55,0.0731827133794227,0.0964104289685098,0.0232277155890871,0.268444920518529,0.268444920518529,0.44,"S3_vs_S2","Small","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-parstriangularis ↔ lh-caudalanteriorcingulate","FP - VA","pars triangularis - caudal anterior cingulate","Increased"
6,47,6,55,0.0775279627180226,0.0770645645472302,-0.000463398170792412,-0.00535553677888346,0.00535553677888346,0.932,"S3_vs_S2","Negligible","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-parsopercularis ↔ lh-caudalanteriorcingulate","FP - VA","pars opercularis - caudal anterior cingulate","Decreased"
7,47,7,55,0.0887558950377045,0.0986153129230137,0.00985941788530921,0.1139462311922,0.1139462311922,0.76,"S3_vs_S2","Negligible","Not Significant","Neither",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-rostralmiddlefrontal ↔ lh-caudalanteriorcingulate","FP - VA","rostral middle frontal - caudal anterior cingulate","Increased"
8,47,8,55,0.0748752072138245,0.0890484145201588,0.0141732073063344,0.163801106236599,0.163801106236599,0.694,"S3_vs_S2","Negligible","Not Significant","Neither",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-superiorfrontal ↔ lh-caudalanteriorcingulate","DMN - VA","superior frontal - caudal anterior cingulate","Increased"
9,47,9,55,0.0584403840091922,0.0692207028983171,0.0107803188891249,0.124589171770088,0.124589171770088,0.676,"S3_vs_S2","Negligible","Not Significant","Neither",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-caudalmiddlefrontal ↔ lh-caudalanteriorcingulate","FP - VA","caudal middle frontal - caudal anterior cingulate","Increased"
10,47,10,55,0.0956286450844868,0.0671739622003781,-0.0284546828841087,-0.328853479194193,0.328853479194193,0.321,"S3_vs_S2","Small","Not Significant","Neither",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-precentral ↔ lh-caudalanteriorcingulate","SM - VA","precentral - caudal anterior cingulate","Decreased"
11,47,11,55,0.047921754165552,0.0150690380664526,-0.0328527160990994,-0.379681967786103,0.379681967786103,0.075,"S3_vs_S2","Small","Not Significant","Neither",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-paracentral ↔ lh-caudalanteriorcingulate","SM - VA","paracentral - caudal anterior cingulate","Decreased"
12,47,12,55,0.0601325928957296,0.0697963164406024,0.00966372354487277,0.111684573068185,0.111684573068185,0.813,"S3_vs_S2","Negligible","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-rostralanteriorcingulate ↔ lh-caudalanteriorcingulate","DMN - VA","rostral anterior cingulate - caudal anterior cingulate","Increased"
13,47,13,55,0.0955762861078693,0.0789787461805174,-0.0165975399273519,-0.19181934915263,0.19181934915263,0.645,"S3_vs_S2","Negligible","Not Significant","Neither",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-caudalanteriorcingulate ↔ lh-caudalanteriorcingulate","VA - VA","caudal anterior cingulate - caudal anterior cingulate","Decreased"
14,47,14,55,0.0957214023617207,0.0574691923091523,-0.0382522100525684,-0.442084433479296,0.442084433479296,0.155,"S3_vs_S2","Small","Not Significant","Neither",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-posteriorcingulate ↔ lh-caudalanteriorcingulate","SM - VA","posterior cingulate - caudal anterior cingulate","Decreased"
15,47,15,55,-0.0188145642449223,-0.0132420473472196,0.00557251689770275,0.0644021083328051,0.0644021083328051,0.665,"S3_vs_S2","Negligible","Not Significant","Neither",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-isthmuscingulate ↔ lh-caudalanteriorcingulate","DMN - VA","isthmus cingulate - caudal anterior cingulate","Increased"
16,47,16,55,0.075007144380595,0.0316705077735969,-0.0433366366069981,-0.500845635244977,0.500845635244977,0.08,"S3_vs_S2","Medium","Not Significant","Neither",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-postcentral ↔ lh-caudalanteriorcingulate","SM - VA","postcentral - caudal anterior cingulate","Decreased"
17,47,17,55,0.0825809913862095,0.0355699387399101,-0.0470110526462994,-0.543311211243577,0.543311211243577,0.062,"S3_vs_S2","Medium","Not Significant","Neither",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-supramarginal ↔ lh-caudalanteriorcingulate","VA - VA","supramarginal - caudal anterior cingulate","Decreased"
18,47,18,55,0.0060507815472809,-0.0299234189516243,-0.0359742004989052,-0.415757260183751,0.415757260183751,0.017,"S3_vs_S2","Small","Marginally Significant","Significant Only",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-superiorparietal ↔ lh-caudalanteriorcingulate","DA - VA","superior parietal - caudal anterior cingulate","Decreased"
19,47,19,55,0.0129965564245457,0.0197047462835242,0.00670818985897842,0.0775271888709844,0.0775271888709844,0.622,"S3_vs_S2","Negligible","Not Significant","Neither",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-inferiorparietal ↔ lh-caudalanteriorcingulate","DMN - VA","inferior parietal - caudal anterior cingulate","Increased"
20,47,20,55,-0.0139258456570656,-0.0292866845589666,-0.015360838901901,-0.177526677658136,0.177526677658136,0.337,"S3_vs_S2","Negligible","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-precuneus ↔ lh-caudalanteriorcingulate","DMN - VA","precuneus - caudal anterior cingulate","Decreased"
21,47,21,55,-0.0720786101116115,-0.0699290034997959,0.0021496066118156,0.0248432082716758,0.0248432082716758,0.926,"S3_vs_S2","Negligible","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-cuneus ↔ lh-caudalanteriorcingulate","VIS - VA","cuneus - caudal anterior cingulate","Increased"
22,47,22,55,-0.0883172418702785,-0.086567364079631,0.00174987779064752,0.0202235042282078,0.0202235042282078,0.958,"S3_vs_S2","Negligible","Not Significant","Neither",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-pericalcarine ↔ lh-caudalanteriorcingulate","VIS - VA","pericalcarine - caudal anterior cingulate","Increased"
23,47,23,55,-0.106230331959705,-0.0963734103502816,0.00985692160942329,0.113917381494122,0.113917381494122,0.775,"S3_vs_S2","Negligible","Not Significant","Neither",22,"lateral occipital","medial","rh-lateraloccipital","#141e8c","cortical",1,1,146.65,96.814,58.337,"Visual","VIS",120,18,134,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-lateraloccipital ↔ lh-caudalanteriorcingulate","VIS - VA","lateral occipital - caudal anterior cingulate","Increased"
24,47,24,55,-0.121237766792315,-0.101853928363666,0.0193838384286494,0.224020866208967,0.224020866208967,0.63,"S3_vs_S2","Small","Not Significant","Neither",23,"lingual","medial","rh-lingual","#e18c8c","cortical",1,2,149.93,115.02,82.742,"Visual","VIS",120,18,134,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-lingual ↔ lh-caudalanteriorcingulate","VIS - VA","lingual - caudal anterior cingulate","Increased"
25,47,25,55,-0.132847674105355,-0.122647209704359,0.0102004644009963,0.117887738244222,0.117887738244222,0.873,"S3_vs_S2","Negligible","Not Significant","Neither",24,"fusiform","medial","rh-fusiform","#b4dc8c","cortical",1,1,171.77,96.248,108.3,"Visual","VIS",120,18,134,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-fusiform ↔ lh-caudalanteriorcingulate","VIS - VA","fusiform - caudal anterior cingulate","Increased"
26,47,26,55,-0.094143637078712,-0.0801142827927435,0.0140293542859684,0.162138583184327,0.162138583184327,0.713,"S3_vs_S2","Negligible","Not Significant","Neither",25,"parahippocampal","medial","rh-parahippocampal","#14dc3c","cortical",8,18,164.83,105.64,117.48,"Subcortical","SUB",255,255,0,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-parahippocampal ↔ lh-caudalanteriorcingulate","SUB - VA","parahippocampal - caudal anterior cingulate","Increased"
27,47,27,55,-0.0656343934199845,-0.0619521781547366,0.00368221526524792,0.0425557123954108,0.0425557123954108,0.937,"S3_vs_S2","Negligible","Not Significant","Neither",26,"entorhinal","medial","rh-entorhinal","#dc140a","cortical",5,9,180.57,104.94,144.98,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-entorhinal ↔ lh-caudalanteriorcingulate","LS - VA","entorhinal - caudal anterior cingulate","Increased"
28,47,28,55,-0.0603357672087946,-0.0577791279001639,0.00255663930863067,0.0295473239013807,0.0295473239013807,0.998,"S3_vs_S2","Negligible","Not Significant","Neither",27,"temporal pole","medial","rh-temporalpole","#464646","cortical",5,9,182.93,97.984,162.88,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-temporalpole ↔ lh-caudalanteriorcingulate","LS - VA","temporal pole - caudal anterior cingulate","Increased"
29,47,29,55,-0.0843350825854241,-0.0779231852667122,0.00641189731871189,0.0741029077738174,0.0741029077738174,0.857,"S3_vs_S2","Negligible","Not Significant","Neither",28,"inferior temporal","lateral","rh-inferiortemporal","#b42878","cortical",5,9,174.27,78.611,116.28,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-inferiortemporal ↔ lh-caudalanteriorcingulate","LS - VA","inferior temporal - caudal anterior cingulate","Increased"
30,47,30,55,-0.055323672420773,-0.0519412617760501,0.00338241064472291,0.0390908418523198,0.0390908418523198,0.838,"S3_vs_S2","Negligible","Not Significant","Neither",29,"middle temporal","lateral","rh-middletemporal","#a06432","cortical",7,17,162.96,70.445,121.55,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-middletemporal ↔ lh-caudalanteriorcingulate","DMN - VA","middle temporal - caudal anterior cingulate","Increased"
31,47,31,55,-0.00951670630275886,-0.0197863846614751,-0.0102696783587162,-0.118687650543287,0.118687650543287,0.543,"S3_vs_S2","Negligible","Not Significant","Neither",30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-bankssts ↔ lh-caudalanteriorcingulate","DMN - VA","bankssts - caudal anterior cingulate","Decreased"
32,47,32,55,0.013949342048981,-0.0224832302179354,-0.0364325722669164,-0.421054706347139,0.421054706347139,0.13,"S3_vs_S2","Small","Not Significant","Neither",31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-superiortemporal ↔ lh-caudalanteriorcingulate","SM - VA","superior temporal - caudal anterior cingulate","Decreased"
33,47,33,55,0.0210280542010426,-0.00473465957869578,-0.0257627137797384,-0.297742135959023,0.297742135959023,0.079,"S3_vs_S2","Small","Not Significant","Neither",32,"transverse temporal","lateral","rh-transversetemporal","#9696c8","cortical",2,4,139.57,83.421,129.01,"Somatomotor","SM",70,130,180,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-transversetemporal ↔ lh-caudalanteriorcingulate","SM - VA","transverse temporal - caudal anterior cingulate","Decreased"
34,47,34,55,0.0526412559119014,0.0289511200337539,-0.0236901358781475,-0.273789155825134,0.273789155825134,0.311,"S3_vs_S2","Small","Not Significant","Neither",33,"insula","lateral","rh-insula","#ffc020","cortical",4,7,150.06,91.251,149.93,"Ventral Attention","VA",196,58,250,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"rh-insula ↔ lh-caudalanteriorcingulate","VA - VA","insula - caudal anterior cingulate","Decreased"
35,47,43,55,0.0282637191523323,0.0483212713261463,0.0200575521738141,0.231807040104514,0.231807040104514,0.537,"S3_vs_S2","Small","Not Significant","Neither",49,"lateral orbitofrontal","medial","lh-lateralorbitofrontal","#ccb68e","cortical",5,10,164.95,153.66,177.57,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"lh-lateralorbitofrontal ↔ lh-caudalanteriorcingulate","LS - VA","lateral orbitofrontal - caudal anterior cingulate","Increased"
36,47,44,55,0.0319769415987192,0.0713611448727511,0.0393842032740319,0.455166986914127,0.455166986914127,0.104,"S3_vs_S2","Small","Not Significant","Neither",50,"pars orbitalis","lateral","lh-parsorbitalis","#146432","cortical",7,17,160.51,173.78,180.04,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"lh-parsorbitalis ↔ lh-caudalanteriorcingulate","DMN - VA","pars orbitalis - caudal anterior cingulate","Increased"
37,47,45,55,0.0129692879124372,0.0190468073006438,0.00607751938820652,0.070238470195641,0.070238470195641,0.811,"S3_vs_S2","Negligible","Not Significant","Neither",51,"frontal pole","medial","lh-frontalpole","#640064","cortical",5,10,156.03,135.72,212.15,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"lh-frontalpole ↔ lh-caudalanteriorcingulate","LS - VA","frontal pole - caudal anterior cingulate","Increased"
38,47,46,55,0.0175521486389053,0.039681109290388,0.0221289606514827,0.255746505094796,0.255746505094796,0.608,"S3_vs_S2","Small","Not Significant","Neither",52,"medial orbitofrontal","medial","lh-medialorbitofrontal","#c8234b","cortical",5,10,163.12,136.09,179.07,"Limbic","LS",220,248,164,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"lh-medialorbitofrontal ↔ lh-caudalanteriorcingulate","LS - VA","medial orbitofrontal - caudal anterior cingulate","Increased"
39,47,47,55,0.0682084836289286,0.107322874568112,0.0391143909391835,0.452048740072095,0.452048740072095,0.18,"S3_vs_S2","Small","Not Significant","Neither",53,"pars triangularis","lateral","lh-parstriangularis","#dc3c14","cortical",7,17,144.78,177.58,176.98,"Default","DMN",205,62,78,61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,"lh-parstriangularis ↔ lh-caudalanteriorcingulate","DMN - VA","pars triangularis - caudal anterior cingulate","Increased"
